"","scenario","decade","Region","RegionCode","s1","s2","s3","s4","s5","gQuints","gRao"
"44","SSP4",2045,5,"NRE",4.59442595305724,8.91169719364933,13.9098614328113,23.6225585936697,48.9614568268124,41.3779692590123,33.8207973089742
"45","SSP4",2055,5,"NRE",4.43471916499212,8.6974582100435,13.7394515656645,23.5505856564189,49.5777854028809,42.0557039688612,35.0991646083546
"46","SSP4",2065,5,"NRE",4.26919025498449,8.49402951424443,13.6083411854145,23.5019431381088,50.1264959072478,42.6890099713564,36.3176725399754
"47","SSP4",2075,5,"NRE",4.10104216136993,8.30238534793465,13.469247818951,23.5221706833823,50.6051539883621,43.2912035957728,37.4543022553116
"48","SSP4",2085,5,"NRE",3.93409615791964,8.13155229414655,13.340016961489,23.5671593222342,51.0271752642106,43.8487060962678,38.4967865387797
"49","SSP4",2095,5,"NRE",3.77480796412102,7.96923898588747,13.2342270729734,23.5857496771692,51.435976299849,44.3755389450951,39.4777681150332
"50","SSP4",2105,5,"NRE",3.69692102027487,7.87956070486962,13.1927058896869,23.5999881307863,51.6308242543823,44.6352935576526,39.9559042263424
"51","SSP4",2015,6,"CHN",6.29544132647623,12.4640376746833,17.6192610575579,24.010171179164,39.6110887621186,31.2709713503061,46.877129
"52","SSP4",2025,6,"CHN",5.95636747540371,12.266060848831,17.5523965857061,24.1058461761223,40.1193289139368,32.066283281743,48.069351
"53","SSP4",2035,6,"CHN",5.75208552797228,12.1349715047681,17.503951589409,24.1598550522188,40.4491363256318,32.5675940571079,48.820847
"54","SSP4",2045,6,"CHN",5.6602508861448,12.0729326903533,17.4800263735946,24.1831791144621,40.6036109354452,32.7987866090839,49.167419
"55","SSP4",2055,6,"CHN",5.56800075687999,12.0085830830635,17.4545905292101,24.205984508672,40.7628411221743,33.0348328624789,49.521267
"56","SSP4",2065,6,"CHN",5.51009481831017,11.9671207905187,17.4378853818384,24.2199706966544,40.8649283126784,33.1850067579489,49.746387
"57","SSP4",2075,6,"CHN",5.55409573678548,11.9987029221054,17.4506317600639,24.209366465631,40.7872031154143,33.0707513203133,49.575111
"58","SSP4",2085,6,"CHN",5.79536250452978,12.1635266082468,17.5147561541168,24.1486543439307,40.3777003891759,32.4599214019905,48.659439
"59","SSP4",2095,6,"CHN",6.30525670687004,12.4694350273904,17.6209661732712,24.0072990432196,39.5970430492487,31.2485746802346,46.843555
"60","SSP4",2105,6,"CHN",6.66229840437337,12.6657677109194,17.6829910143166,23.9028229809693,39.0861198894214,30.4338792960584,45.622276
"61","SSP4",2015,7,"IND",7.12983827556108,11.0337246491672,14.890559287227,20.8955627991357,46.050314988909,35.0811166306658,39.150066
"62","SSP4",2025,7,"IND",5.21696575592449,9.27259241783649,13.7968476676016,20.8410098402577,50.8725843183798,41.1518618189327,45.924938
"63","SSP4",2035,7,"IND",3.96385466585129,7.43782082057141,12.5490026593012,20.5069961363085,55.5423257179676,46.4904469679879,51.882729
"64","SSP4",2045,7,"IND",3.1881069475763,5.83798765895001,11.4145025707077,20.0970090227245,59.4623938000415,50.723038027482,56.6062451034
"65","SSP4",2055,7,"IND",2.77337085231903,4.75980904466582,10.6340910575434,19.7802140904504,62.0525149550213,53.4314773004757,59.6288278054
"66","SSP4",2065,7,"IND",2.53675181768703,4.05070079270671,10.1155242728661,19.5583160218491,63.738707094891,55.1646103134201,61.5629815143
"67","SSP4",2075,7,"IND",2.39604315398522,3.58980564664933,9.77655680323129,19.4091871618066,64.8284072343276,56.2736438703368,62.8006484166
"68","SSP4",2085,7,"IND",2.31012642829034,3.29212978637927,9.55690258564756,19.3110108612984,65.5298303383844,56.9833155580429,63.5926327113
"69","SSP4",2095,7,"IND",2.25677171892642,3.10056437769056,9.4152633045332,19.2471054214179,65.980295177432,57.4374351842954,64.0994242575
"70","SSP4",2105,7,"IND",2.23810184474101,3.0322614890402,9.36470979223527,19.2241872830296,66.1407395909539,57.5988805145661,64.2795951284
"71","SSP4",2015,8,"MEA",3.69853454146554,8.89309488818752,13.5538551968842,22.2550115655267,51.5995038079361,43.6655420841121,40.7521683888168
"72","SSP4",2025,8,"MEA",3.64575354672376,8.76642023877574,13.33655885921,22.1513097116909,52.0999576435996,44.1173190666667,41.6598812544474
"73","SSP4",2035,8,"MEA",3.64215679861596,8.61147141555898,13.2735462827906,22.0125604168343,52.4602650862001,44.4149222305774,42.0720722464824
"74","SSP4",2045,8,"MEA",3.66959005842191,8.55755701027286,13.3164391753552,21.8242747121995,52.6321390437506,44.4767262690335,42.0163829515032
"75","SSP4",2055,8,"MEA",3.71339194846496,8.49455575161265,13.3120632585464,21.6254341706322,52.8545548707438,44.5652817054309,41.9094860668886
"76","SSP4",2065,8,"MEA",3.7742010768764,8.52749537549698,13.2472560880378,21.4995578772513,52.9514895823376,44.5306558050707,41.3277532389061
"77","SSP4",2075,8,"MEA",3.81637663037738,8.68606412590773,13.2325249367561,21.3533574501539,52.9116768568048,44.3431575108404,40.2688137887597
"78","SSP4",2085,8,"MEA",3.85489111601521,8.84641090552078,13.2310991984868,21.2193414732983,52.8482573066788,44.1438651796419,39.2446877817645
"79","SSP4",2095,8,"MEA",3.8903051927164,8.94664716240045,13.2201723751882,21.1074541041355,52.8354211655595,44.0204155549685,38.5414484197009
"80","SSP4",2105,8,"MEA",3.90490529131441,8.98133109126716,13.2101955801224,21.0546061059393,52.8489619313567,43.9845553179027,38.2754002233545
"81","SSP4",2015,9,"AFR",2.98491997576274,6.28758123159759,10.3647228182163,18.966292566378,61.3964834080454,51.8007352797383,48.7111819683626
"82","SSP4",2025,9,"AFR",2.89916971623924,6.17092642787055,10.2358715845537,18.8784081165321,61.8156241548045,52.2161562263168,49.578038403593
"83","SSP4",2035,9,"AFR",2.85318437338251,6.08021323111823,10.1622424798052,18.7950641015062,62.1092958141878,52.4908295007994,50.0642691265936
"84","SSP4",2045,9,"AFR",2.86972807564481,6.06675426529363,10.1796694868468,18.7711838985191,62.1126642736957,52.4761208117309,49.9157173564626
"85","SSP4",2055,9,"AFR",2.85458703034715,6.0462102671166,10.1562170206883,18.6865462659321,62.2564394159159,52.5776163079812,49.9865866310212
"86","SSP4",2065,9,"AFR",2.86623819529691,6.03978589923079,10.1443729263188,18.6008383129015,62.348764666252,52.6104421422323,49.8211063390877
"87","SSP4",2075,9,"AFR",2.90376208875377,6.06051639001684,10.1338947376392,18.503792138504,62.3980346450862,52.5727283444608,49.4086672402161
"88","SSP4",2085,9,"AFR",2.94933614469692,6.09887581207113,10.1295858973677,18.4230013096229,62.3992008362414,52.4895419522563,48.9368739589762
"89","SSP4",2095,9,"AFR",2.99089337307446,6.14806617134377,10.1408172279155,18.3911987580428,62.3290244696234,52.3677579119188,48.4894080749907
"90","SSP4",2105,9,"AFR",3.00408418265938,6.1650470071226,10.1520765912174,18.3735533578796,62.3052388611211,52.3243262830722,48.3223778881309
"91","SSP4",2015,10,"LTM",4.35715370139681,8.89666088245542,13.9920283202424,21.1238796461287,51.6302774497767,42.7093865041732,53.6494770247757
"92","SSP4",2025,10,"LTM",4.07591104917989,8.59018186377535,13.8584854325312,21.0987757949524,52.3766458595611,43.6440254207758,54.979940194139
"93","SSP4",2035,10,"LTM",3.8832621128901,8.41508896114214,13.8501605463854,21.0487150526731,52.8027733269093,44.1890594078277,55.6920599966806
"94","SSP4",2045,10,"LTM",3.69112825659622,8.48216363572633,14.0097097512091,21.0043412326062,52.8126571238622,44.3060941325647,55.6977367409385
"95","SSP4",2055,10,"LTM",3.55119568916219,8.73134409694898,14.3127504676222,20.9690539549877,52.4356557912789,44.0026520249089,55.0690034110576
"96","SSP4",2065,10,"LTM",3.47305632136026,9.09357761138283,14.6220853284095,21.0455296777866,51.7657510610608,43.4149366183219,53.939159981352
"97","SSP4",2075,10,"LTM",3.43874860182854,9.12953668223116,15.3517556221766,21.1906591714455,50.8892999223182,42.7848900520775,52.4493084088835
"98","SSP4",2085,10,"LTM",3.41808611085072,9.13870249844361,15.9019637632665,21.3102241223021,50.2310235051371,42.3189585649725,51.3215551891737
"99","SSP4",2095,10,"LTM",3.40913646716235,9.16133215963091,16.277751633943,21.394776690762,49.7570030485017,41.971671077524,50.5125488290359
"100","SSP4",2105,10,"LTM",3.40843070352364,9.18376165399158,16.4208788424657,21.4290489360231,49.557879863996,41.8176742411904,50.1767416565901
"101","SSP4",2015,11,"OHI",7.14503873364498,12.4554797660874,17.1922431868957,23.0856787787509,40.1215595346211,30.6332962458463,36.7076723646326
"102","SSP4",2025,11,"OHI",6.78469680747698,12.2363702183342,17.1305987023612,23.1805746342904,40.6677596375372,31.4841320304306,37.678060071219
"103","SSP4",2035,11,"OHI",6.42099819522241,11.9461420431859,17.0168211960446,23.2365542830237,41.3794842825234,32.4829537657759,38.5978984070428
"104","SSP4",2045,11,"OHI",6.09480158050244,11.5794365854474,16.8466733593669,23.2438995493614,42.2351889253219,33.5780950614212,39.559050751912
"105","SSP4",2055,11,"OHI",5.80647083753904,11.1484092649624,16.6174499345032,23.2093773497022,43.2182926132932,34.7538446544992,40.5695466139442
"106","SSP4",2065,11,"OHI",5.60076928161604,10.7300606499016,16.3303891816715,23.0839733487725,44.2548075380383,35.8647956846862,41.2689361212607
"107","SSP4",2075,11,"OHI",4.89729089682968,10.9109485490321,15.9965061557053,22.8430451240302,45.3522092744027,37.1367733320577,41.6579867957437
"108","SSP4",2085,11,"OHI",4.14355327014607,11.0923200817074,15.6140105358185,22.5546681597937,46.5954479525343,38.5464549771451,42.1614254217728
"109","SSP4",2095,11,"OHI",3.33150218400731,10.9313751097516,15.4219078103228,22.2870632231901,48.0281516727281,40.299594836352,43.0714310037098
"110","SSP4",2105,11,"OHI",3.30558019159418,10.9351459695698,15.4236852055002,22.2462164134539,48.089372219882,40.3514618001838,42.9855021138524
"111","SSP4",2015,12,"NOA",4.80861755743232,8.74528072902057,13.1981945791352,22.4144183348059,50.833488799606,42.2875520360531,41.2737717207132
"112","SSP4",2025,12,"NOA",4.66338531391173,8.5656693399614,13.1097367151564,22.4908716514256,51.1703369795448,42.7756422570922,42.1183525809213
"113","SSP4",2035,12,"NOA",4.61729717364321,8.44345258934851,13.0518936758826,22.4664770608092,51.4208795003165,43.0520756499229,42.4908044622437
"114","SSP4",2045,12,"NOA",4.62744660534837,8.43942511868927,13.0868952148384,22.4228320754945,51.4234009856295,43.030126286947,42.3702039133115
"115","SSP4",2055,12,"NOA",4.67452581358222,8.58272392365622,13.1987688034281,22.4409332925786,51.1030481667549,42.6861016301071,41.7494404104255
"116","SSP4",2065,12,"NOA",4.81291055661953,8.70677675356591,13.2846228602174,22.3573246990536,50.8383651305436,42.2805828373343,40.8129346800248
"117","SSP4",2075,12,"NOA",5.0366488452079,8.82580970554846,13.3790909063236,22.1887932055172,50.5696573374028,41.7716001937434,39.5292760138034
"118","SSP4",2085,12,"NOA",5.22767068358777,8.94477786624842,13.4476628331986,22.0843687352227,50.2955198817425,41.3101157061135,38.3091912800073
"119","SSP4",2095,12,"NOA",5.29919889115987,9.09199334218596,13.5277631517657,22.1336030606875,49.947441554201,40.9352380178335,37.303950708754
"120","SSP4",2105,12,"NOA",5.32653548617821,9.16077123743422,13.591716748228,22.2077308978889,49.7132456302707,40.7281519794558,36.8006986018055
