"","scenario","decade","Region","RegionCode","s1","s2","s3","s4","s5","gQuints","gRao"
"1","SSP5",2015,1,"USA",4.01684594264502,9.68822458541689,15.4436422323351,23.0718763394204,47.7794109001826,40.3635126676315,40.58168
"2","SSP5",2025,1,"USA",3.30204949822985,9.13219206667689,15.1710443561758,23.17494291375,49.2197711651674,42.3512776723793,42.580189
"3","SSP5",2035,1,"USA",2.8320898228566,8.63649164313827,14.8974131595514,23.1956424077555,50.4383629666982,43.9086788209202,44.146008
"4","SSP5",2045,1,"USA",2.66444236856662,8.42671567414505,14.775898922259,23.1911103242207,50.9418327108086,44.5276701338238,44.768345
"5","SSP5",2055,1,"USA",2.59168905288101,8.32933388086023,14.7185617181857,23.186848243443,51.1735671046301,44.8085081864324,45.050701
"6","SSP5",2065,1,"USA",2.45990041875059,8.1421871875534,14.6069030380786,23.1752414226957,51.6157679329217,45.3379157053938,45.58297
"7","SSP5",2075,1,"USA",2.2948457553034,7.88623435321271,14.4514128306394,23.1529044430553,52.2146026177891,46.0424735259256,46.291336
"8","SSP5",2085,1,"USA",2.08932524377231,7.52884687228535,14.2297365357306,23.1110998379888,53.0409915102229,46.9942341994418,47.248241
"9","SSP5",2095,1,"USA",1.8396024881286,7.02457466898587,13.9095836965879,23.0349789179175,54.1912602283801,48.2854878917739,48.546474
"10","SSP5",2105,1,"USA",1.70190475231572,6.70640416166287,13.7039480778603,22.9784971101008,54.9092458980602,49.0747100959708,49.339962
"11","SSP5",2015,2,"EUR",8.47382650253571,13.3530973611887,18.1148266247592,23.3155997537631,36.7426497577533,26.6000595612038,30.6653268198956
"12","SSP5",2025,2,"EUR",8.3835895766446,13.3356502102965,18.0948667649756,23.3287829740039,36.8571104740794,26.7760698234308,30.9453120842618
"13","SSP5",2035,2,"EUR",8.40238372364721,13.3809868638593,18.1079895524841,23.3072572094324,36.8013826505769,26.689707279773,30.8004193635978
"14","SSP5",2045,2,"EUR",8.61460087161821,13.5250073169808,18.1798415704327,23.2172686370697,36.4632816038987,26.1558491138599,29.9276438946096
"15","SSP5",2055,2,"EUR",8.94207679103627,13.7347120202129,18.2970352473112,23.0857264715912,35.9404494698484,25.339103923601,28.6203864429715
"16","SSP5",2065,2,"EUR",9.27415850973211,13.9585556467747,18.40920725313,22.9661814821347,35.3918971082285,24.4972412129411,27.287772489639
"17","SSP5",2075,2,"EUR",9.65813807909253,14.2277923825155,18.5047678054572,22.8587858837806,34.7505158491542,23.5262996165553,25.7171826131917
"18","SSP5",2085,2,"EUR",10.0643180255753,14.4986336145977,18.6020661440646,22.7871326788004,34.0478495369621,22.5022248347905,24.0524071109918
"19","SSP5",2095,2,"EUR",10.4471616039089,14.7845567087204,18.690849985841,22.7438789085115,33.3335527930182,21.4928418312039,22.4842553760811
"20","SSP5",2105,2,"EUR",10.6118429648533,14.9522188130383,18.7467323778246,22.674711030294,33.0144948139899,21.0111183662116,21.7147719306771
"21","SSP5",2015,3,"JPN",7.18970938563603,12.5879437639863,17.5284113515691,24.0349484174269,38.6589870813817,29.7542240179727,32.0037143021
"22","SSP5",2025,3,"JPN",7.00897217628698,12.4804916870708,17.4915541889226,24.09106391743,38.9279180302897,30.1793855753458,32.461019087
"23","SSP5",2035,3,"JPN",6.94941482986006,12.443794178556,17.4785187726901,24.109191195368,39.0190810235259,30.3218917616575,32.6142990808
"24","SSP5",2045,3,"JPN",7.07160839330323,12.5183890397841,17.5047821620871,24.0718026110718,38.8334177937538,30.0308129488756,32.3012140157
"25","SSP5",2055,3,"JPN",7.37744042776158,12.6965652686319,17.5646317564486,23.9758174348341,38.3855451123238,29.3181846141307,31.5347092796
"26","SSP5",2065,3,"JPN",7.75414608859981,12.9145278134806,17.6373124990762,23.8571637714792,37.8368498273642,28.443217374211,30.59359243
"27","SSP5",2075,3,"JPN",8.2378664861676,13.1944092695077,17.730640424229,23.7048029147743,37.1322809053213,27.3196889934296,29.3851226246
"28","SSP5",2085,3,"JPN",8.6964208100649,13.4597295919197,17.8191128637506,23.5603687954235,36.4643679388413,26.2546133844226,28.2395247599
"29","SSP5",2095,3,"JPN",9.11720013184039,13.7031932329752,17.9002970793552,23.4278329373704,35.8514766184588,25.2772770710528,27.1882994908
"30","SSP5",2105,3,"JPN",9.31666102452088,13.8186016493756,17.938780615209,23.3650073202562,35.5609493906383,24.8139929612462,26.6899899976
"31","SSP5",2015,4,"RUS",8.15010779640806,12.8766440049541,17.3457336351683,23.1829282638747,38.4445862995948,28.3580965061176,41.1249602857
"32","SSP5",2025,4,"RUS",7.99595361248152,12.7821049845261,17.3098894552335,23.2237469472986,38.6883050004603,28.730537895492,41.6650754286
"33","SSP5",2035,4,"RUS",7.87018224939282,12.7021338408411,17.2786507013703,23.256158839909,38.8928743684868,29.0397636949023,42.1135152143
"34","SSP5",2045,4,"RUS",7.85926734224398,12.695070403741,17.2758531046711,23.2589329687145,38.9108761806294,29.0668320966978,42.1527698571
"35","SSP5",2055,4,"RUS",7.84365083407936,12.6849297193004,17.2718260864131,23.262891169451,38.9367021907562,29.1056256654017,42.2090283571
"36","SSP5",2065,4,"RUS",7.72940597019905,12.6094876431433,17.2414831877718,23.2914534838479,39.128169715038,29.391797332153,42.624035
"37","SSP5",2075,4,"RUS",7.61316077147984,12.5304070183999,17.2089808301596,23.319788216831,39.3276631631297,29.6873543926923,43.0526523571
"38","SSP5",2085,4,"RUS",7.47504586935141,12.4333107391197,17.1681592343701,23.3524684541628,39.571015702996,30.044438952933,43.570497
"39","SSP5",2095,4,"RUS",7.2941857764353,12.3008084689742,17.1109412910173,23.3935813352825,39.9004831282906,30.5221470280076,44.2632700714
"40","SSP5",2105,4,"RUS",7.18808547668944,12.2201400295953,17.0753115382262,23.4167777867494,40.0996851687396,30.8079348565018,44.6777200714
"41","SSP5",2015,5,"NRE",5.06043262198977,9.23894627148886,14.5023436048737,23.9325780331199,47.2656994685278,39.6416661818828,29.9863807995936
"42","SSP5",2025,5,"NRE",5.01325088777884,9.21481354024527,14.4116759109211,23.9098195002674,47.4504401607874,39.8277538024157,30.3611957763885
"43","SSP5",2035,5,"NRE",4.99987414477068,9.21340613560588,14.3387644596064,23.8956998951333,47.5522553648838,39.9148224799015,30.5161471188231
"44","SSP5",2045,5,"NRE",5.05644624228608,9.25982163562717,14.3525498703873,23.910398020775,47.4207842309245,39.7517009449698,30.1251955822748
"45","SSP5",2055,5,"NRE",5.14964189783212,9.32455618996027,14.3836764375294,23.9371200608165,47.2050054138617,39.4893163611661,29.4845919040495
"46","SSP5",2065,5,"NRE",5.24159596167262,9.37708500837304,14.3792089658354,23.9430772082577,47.0590328558613,39.2803463953048,28.918832955029
"47","SSP5",2075,5,"NRE",5.3457104323741,9.43005284980041,14.3831565024195,23.9482708628613,46.8928093525448,39.0449663413609,28.2669763071791
"48","SSP5",2085,5,"NRE",5.42992813016671,9.49187778222756,14.3845795307237,23.9528659856921,46.7407485711899,38.8330516342044,27.6600701987958
"49","SSP5",2095,5,"NRE",5.47423910175822,9.56191822763966,14.3742951560399,23.9493176535101,46.6402298610521,38.6877523777833,27.183992402012
"50","SSP5",2105,5,"NRE",5.49209217850087,9.59367454443296,14.3643045972423,23.9422436145947,46.6076850652291,38.6319019374473,26.9781412661096
"51","SSP5",2015,6,"CHN",6.29544132647623,12.4640376746833,17.6192610575579,24.010171179164,39.6110887621186,31.2709713503061,46.119698
"52","SSP5",2025,6,"CHN",7.24053432512026,12.9837322815196,17.7834414415967,23.7336219815518,38.2586699702116,29.114464396086,42.939194
"53","SSP5",2035,6,"CHN",8.60875358909714,13.736098634332,18.0211267958753,23.3332593292486,36.3007616514469,25.9924707278465,38.334751
"54","SSP5",2045,6,"CHN",10.1891586676734,14.6051432649993,18.2956728068074,22.8708077429925,34.0392175175275,22.3863128710805,33.016243
"55","SSP5",2055,6,"CHN",11.9586003313387,15.5781367069543,18.6030580189416,22.3530410544124,31.507163888353,18.3488125845947,27.0615736742
"56","SSP5",2065,6,"CHN",13.1876899413589,16.2539974344832,18.8165739422219,21.9933899450165,29.7483487369194,15.5442840406617,22.9253411271
"57","SSP5",2075,6,"CHN",13.9952922242963,16.6980876473125,18.9568696095832,21.7570727109914,28.5926778078166,13.7015024922878,20.2075320914
"58","SSP5",2085,6,"CHN",14.5259463296606,16.9898875834553,19.049054182885,21.601794905253,27.8333169987461,12.4906594639875,18.4217316388
"59","SSP5",2095,6,"CHN",14.8746251106303,17.1816216056608,19.1096262284381,21.4997659649901,27.3343610902807,11.6950465274521,17.2483293819
"60","SSP5",2105,6,"CHN",15.0011619015863,17.251202575915,19.1316080428881,21.46273929348,27.1532881861306,11.4063157146615,16.8224974581
"61","SSP5",2015,7,"IND",7.12983827556108,11.0337246491672,14.890559287227,20.8955627991357,46.050314988909,35.0811166306658,35.557953
"62","SSP5",2025,7,"IND",6.84731617283578,10.8290604541169,14.7722823149304,20.9117887611626,46.6395522969543,35.8668802221131,36.354397
"63","SSP5",2035,7,"IND",6.06973753504726,10.1757377779906,14.3765104761151,20.9170176982908,48.4609965125563,38.2095191501273,38.728878
"64","SSP5",2045,7,"IND",6.08153505293513,10.1867475633897,14.383371430874,20.9174190184265,48.4309269343747,38.1717820871664,38.690628
"65","SSP5",2055,7,"IND",6.51900915112804,10.5703268911801,14.6185301117138,20.9214901391766,47.3706437068014,36.8217729437373,37.322269
"66","SSP5",2065,7,"IND",6.56471856600718,10.6077726238522,14.6410467789835,20.9207625923215,47.2656994388357,36.6859806856506,37.184631
"67","SSP5",2075,7,"IND",6.76568152857802,10.7668994786274,14.7357474460605,20.915153155468,46.816518391266,36.0999709608866,36.590656
"68","SSP5",2085,7,"IND",7.07022758825918,10.9918539379494,14.8666273604339,20.8995611502981,46.1717299630594,35.2442847847797,35.723339
"69","SSP5",2095,7,"IND",7.46214174444746,11.2652310176081,15.0224834160202,20.872439653434,45.3777041684903,34.1753333935646,34.639858
"70","SSP5",2105,7,"IND",7.69056732884855,11.4243686205976,15.1131681335682,20.8565447905612,44.9153511264244,33.5526975060461,34.008759
"71","SSP5",2015,8,"MEA",3.69853454146554,8.89309488818752,13.5538551968842,22.2550115655267,51.5995038079361,43.6655420841121,40.0813797933528
"72","SSP5",2025,8,"MEA",3.74080009025972,9.00340611951989,13.5963905746313,22.1785855359198,51.4808176796693,43.4620858380876,39.6212997958641
"73","SSP5",2035,8,"MEA",3.8858088018178,9.31197867723599,13.7663534895303,22.0540674757539,50.981791555662,42.7736217224825,38.0038993677166
"74","SSP5",2045,8,"MEA",4.06771552894116,9.66278756296232,14.0472183173768,21.9105546961144,50.3117238946053,41.8943135457921,35.8924334981688
