"","scenario","decade","Region","RegionCode","s1","s2","s3","s4","s5","gQuints","gRao"
"14","SSP5",2045,2,"EUR",7.53314808929824,12.5085054944448,17.3177502127867,23.3299310274427,39.3106651760275,29.7505838825826,29.9276438946096
"15","SSP5",2055,2,"EUR",7.9181039524437,12.800816897785,17.4313645095861,23.195515104469,38.6541995357162,28.7467557492916,28.6203864429715
"16","SSP5",2065,2,"EUR",8.28966802746034,13.0907447655569,17.5839714108069,23.0388848520225,37.9967309441534,27.7449063679407,27.287772489639
"17","SSP5",2075,2,"EUR",8.73118113579235,13.417314930641,17.7773377501747,22.8593531109366,37.2148130724554,26.5637208214487,25.7171826131917
"18","SSP5",2085,2,"EUR",9.19888805091265,13.7666368034106,17.9787501876253,22.6974234168938,36.3583015411576,25.2998454375893,24.0524071109918
"19","SSP5",2095,2,"EUR",9.64132604749318,14.1039500689977,18.1585984743905,22.6132204181037,35.4829049910149,24.0769712944598,22.4842553760811
"20","SSP5",2105,2,"EUR",9.85485439937033,14.2844984123616,18.2408347354465,22.5839412841827,35.0358711686388,23.4645905641433,21.7147719306771
"21","SSP5",2015,3,"JPN",6.04,11.47,16.59,23.81,42.09,33.776,32.0037143021
"22","SSP5",2025,3,"JPN",5.84378190892373,11.3459418623294,16.5391021360584,23.8622695533092,42.4089045393793,34.2586291807563,32.461019087
"23","SSP5",2035,3,"JPN",5.77945005845037,11.303402048528,16.5210842749545,23.8788314770636,42.5172321410035,34.4203974374567,32.6142990808
"24","SSP5",2045,3,"JPN",5.91161492545585,11.389784194325,16.5573786241232,23.8444942067682,42.2967280493277,34.0899745040748,32.3012140157
"25","SSP5",2055,3,"JPN",6.2445796951034,11.5950046417788,16.6399725472996,23.7541655703192,41.766277545499,33.2810226517326,31.5347092796
"26","SSP5",2065,3,"JPN",6.65509427151786,11.8458419868229,16.7402486723407,23.6421268499654,41.1166882193532,32.2877891035253,30.59359243
"27","SSP5",2075,3,"JPN",7.18222803868429,12.1679373330929,16.8690112902517,23.4982601126513,40.2825632253198,31.0123972611318,29.3851226246
"28","SSP5",2085,3,"JPN",7.68193710495859,12.473275322729,16.9910748945493,23.3618781969991,39.4918344807639,29.8033590503523,28.2395247599
"29","SSP5",2095,3,"JPN",8.14048090453479,12.75346003694,17.1030830862796,23.23673121445,38.7662447577956,28.6939195536127,27.1882994908
"30","SSP5",2105,3,"JPN",8.35784319128085,12.8862752451021,17.1561780288157,23.1774081261619,38.4222954086394,28.1680149263108,26.6899899976
"31","SSP5",2015,4,"RUS",6.86,11.755,16.4475,23.0075,41.93,32.557,41.1249602857
"32","SSP5",2025,4,"RUS",6.68957826176342,11.6452791274253,16.3994081306012,23.0455639666874,42.2201705135227,32.9845877371123,41.6650754286
"33","SSP5",2035,4,"RUS",6.55130409899648,11.5520339167073,16.3573314481876,23.0750196328464,42.4643109032622,33.3395997298682,42.1135152143
"34","SSP5",2045,4,"RUS",6.5393370356905,11.5437803274112,16.353556949207,23.0775067923568,42.4858188953345,33.3706760736935,42.1527698571
"35","SSP5",2055,4,"RUS",6.52222432700048,11.5319261441542,16.3481220550974,23.0810459071566,42.5166815665913,33.4152136968736,42.2090283571
"36","SSP5",2065,4,"RUS",6.39736357392821,11.4435631257737,16.3071127279614,23.1062358798743,42.7457246924624,33.7437579964676,42.624035
"37","SSP5",2075,4,"RUS",6.27091650995708,11.3506296742908,16.2630859972198,23.1305795461627,42.9847882723696,34.0830773586787,43.0526523571
"38","SSP5",2085,4,"RUS",6.12147565436472,11.2361303057256,16.2076744908659,23.1577714231026,43.2769481259412,34.493034424212,43.570497
"39","SSP5",2095,4,"RUS",5.92710752176282,11.079250277677,16.1298422628629,23.1904460823236,43.6733538553737,35.0414753887474,44.2632700714
"40","SSP5",2105,4,"RUS",5.81379034885191,10.9834217087125,16.0813038702654,23.2080181973379,43.9134658748323,35.3695790162345,44.6777200714
"41","SSP5",2015,5,"NRE",5.01136848338776,9.22257173413184,14.265008469471,23.6908294097781,47.8102219032313,40.0263858061333,29.9863807995936
"42","SSP5",2025,5,"NRE",4.96362564881355,9.19825533506754,14.1762464528635,23.6414543610452,48.0204182022101,40.2227136531084,30.3611957763885
"43","SSP5",2035,5,"NRE",4.9501904740763,9.19671392311364,14.1064611989271,23.6028403071997,48.1437940966832,40.31733345172,30.5161471188231
"44","SSP5",2045,5,"NRE",5.00590909486672,9.24455515509109,14.1254621619492,23.6140190601598,48.0100545279332,40.1511019084807,30.1251955822748
"45","SSP5",2055,5,"NRE",5.0974047285414,9.31232170059122,14.1599377559279,23.6519488668905,47.7783869480489,39.8806366421257,29.4845919040495
"46","SSP5",2065,5,"NRE",5.18625544756271,9.36940306864751,14.158762189802,23.6713441848962,47.6142351090916,39.6631601757226,28.918832955029
"47","SSP5",2075,5,"NRE",5.28742655504431,9.42137721627108,14.1727482081378,23.6967139816341,47.4217340389127,39.4175806932399,28.2669763071791
"48","SSP5",2085,5,"NRE",5.37167529856055,9.47624173679159,14.1867857865091,23.7078631995636,47.2574339785752,39.2012555291205,27.6600701987958
"49","SSP5",2095,5,"NRE",5.43399565907472,9.51172922898204,14.1979642505408,23.7089444672074,47.147366394195,39.0495826833864,27.183992402012
"50","SSP5",2105,5,"NRE",5.4603442630842,9.52518751667752,14.2010330480432,23.7061384924285,47.1072966797666,38.9899423236463,26.9781412661096
"51","SSP5",2015,6,"CHN",5.28333333333333,11.3366666666667,16.64,23.7266666666667,43.01,35.1385046168206,46.119698
"52","SSP5",2025,6,"CHN",6.29822326604712,11.9341069690728,16.8717121295981,23.4696684911799,41.4231856839132,32.715209846649,42.939194
"53","SSP5",2035,6,"CHN",7.76748815188108,12.7990264341425,17.2071637728417,23.0976100217887,39.1259409484858,29.2070049023163,38.334751
"54","SSP5",2045,6,"CHN",9.46460918246545,13.7980791087718,17.5946378382616,22.667852080182,36.4724355183332,25.1547705185002,33.016243
"55","SSP5",2055,6,"CHN",11.3647275132061,14.9166312133234,18.028458739142,22.1866896127374,33.5015370274832,20.6178742349746,27.0615736742
"56","SSP5",2065,6,"CHN",12.6845877527829,15.6935999024876,18.3297994235119,21.8524645282874,31.4378914479139,17.4664782163651,22.9253411271
"57","SSP5",2075,6,"CHN",13.5518330162287,16.2041254833926,18.5278024191073,21.6328540629346,30.0819245048637,15.3957894803045,20.2075320914
"58","SSP5",2085,6,"CHN",14.1216769469955,16.539578343203,18.6579049518848,21.4885538331278,29.1909544812888,14.0351990941507,18.4217316388
"59","SSP5",2095,6,"CHN",14.4961063259717,16.7599955472708,18.743391885975,21.3937379677381,28.6055216380107,13.1411930405344,17.2483293819
"60","SSP5",2105,6,"CHN",14.6319881020967,16.839985747984,18.7744154036044,21.3593289471927,28.3930659413876,12.8167553846278,16.8224974581
"61","SSP5",2015,7,"IND",6.94666666666667,10.8177777777778,14.6711111111111,20.7544444444444,46.81,35.8653333333333,35.557953
"62","SSP5",2025,7,"IND",6.66035926566118,10.6080650570978,14.5477071892907,20.7672979256678,47.4165705622826,36.6686621847251,36.354397
"63","SSP5",2035,7,"IND",5.87492169718261,9.93740668804155,14.1343658482047,20.7601880517494,49.2931177148218,39.0636693595945,38.728878
"64","SSP5",2045,7,"IND",5.88680892926015,9.94872031944372,14.1415344153508,20.7608127242005,49.2621236117448,39.0250887078905,38.690628
"65","SSP5",2055,7,"IND",6.3282625695802,10.3426560629543,14.3871842508771,20.772360672122,48.1695364444665,37.644900943576,37.322269
"66","SSP5",2065,7,"IND",6.37445932238813,10.3810854738856,14.4106981492834,20.7723271567238,48.0614298977191,37.5060731334,37.184631
"67","SSP5",2075,7,"IND",6.57772010040208,10.5443275694391,14.5095725444053,20.7695829936382,47.5987967921153,36.9069635230502,36.590656
"68","SSP5",2085,7,"IND",6.88621796807521,10.7748933610828,14.6461491936856,20.7577771301044,46.9349623470519,36.03214901079,35.723339
"69","SSP5",2095,7,"IND",7.28369956804506,11.0548598255298,14.8087013217862,20.7349649296304,46.1177743550086,34.939301871211,34.639858
"70","SSP5",2105,7,"IND",7.5153761669014,11.2178301534962,14.9032809070871,20.7215747006021,45.6419380719132,34.3027473428518,34.008759
"71","SSP5",2015,8,"MEA",3.69853160266529,8.67023348240964,13.4187957018891,21.6674868134122,52.5449523996238,44.2760379699678,40.0813797933528
"72","SSP5",2025,8,"MEA",3.7407971443439,8.72682215345293,13.4847714534399,21.6098298730585,52.4377793757048,44.1107888729309,39.6212997958641
"73","SSP5",2035,8,"MEA",3.88580581197705,8.97792721412252,13.6558526831802,21.5346013380251,51.9458129526951,43.4706753621355,38.0038993677166
"74","SSP5",2045,8,"MEA",4.0677124996693,9.32847741174249,13.8902943220765,21.464408132893,51.2491076336187,42.5994883956197,35.8924334981688
"75","SSP5",2055,8,"MEA",4.2211787428027,9.65540297061331,14.1166297152213,21.3840279644203,50.6227606069423,41.8127154888345,34.0184438322434
"76","SSP5",2065,8,"MEA",4.3261903075814,9.85603974759607,14.2405752657746,21.3389523425576,50.2382423364903,41.3228066611118,32.759013851509
"77","SSP5",2075,8,"MEA",4.38603092702061,9.9917427142667,14.3140741562806,21.308487185144,49.9996650172881,41.0176050605649,31.9140715725754
"78","SSP5",2085,8,"MEA",4.41612860512462,10.0679066705722,14.3567114295316,21.2923011021068,49.8669521926648,40.850416642646,31.3604981496156
"79","SSP5",2095,8,"MEA",4.42188277076849,10.1066850759277,14.3623717673106,21.2804438496689,49.8286165363242,40.7948905219411,31.0216328605225
"80","SSP5",2105,8,"MEA",4.40031967842775,10.1454517051673,14.3598758478936,21.2540841798891,49.8402685886222,40.7954121180443,30.8760965855781
"81","SSP5",2015,9,"AFR",2.97988848607123,6.21384702786773,10.2365994749145,18.6779307826456,61.8917342285009,52.1151100958549,48.1311478582227
"82","SSP5",2025,9,"AFR",3.04433880097342,6.35215102436755,10.3491381846394,18.7515131224077,61.5028588676119,51.7265608925269,47.3696115078289
"83","SSP5",2035,9,"AFR",3.22895453403788,6.60661713535432,10.6609272499471,18.9380005278284,60.5655005528323,50.8017901720252,45.3849560787175
"84","SSP5",2045,9,"AFR",3.42543517254727,6.83548415639769,11.0767657317258,19.1352272660874,59.5270876732418,49.8012192444315,43.0718090872563
"85","SSP5",2055,9,"AFR",3.59102666053479,7.03965059652683,11.4903784728681,19.3190747419344,58.5598695281359,48.8868439522439,40.9067205067342
"86","SSP5",2065,9,"AFR",3.71731983196749,7.19620936003347,11.823453941645,19.4836111304412,57.7794057359129,48.1646294313195,39.2143329699983
"87","SSP5",2075,9,"AFR",3.82072886414547,7.32876549095772,12.1091416990666,19.6704143879619,57.0709495578682,47.5368361137799,37.793259154512
"88","SSP5",2085,9,"AFR",3.90449216176894,7.42715428168147,12.3124709190057,19.9073711191727,56.4485115183712,47.0273022202782,36.6080792588769
"89","SSP5",2095,9,"AFR",3.96822859176603,7.49819390485461,12.4572848175352,20.174828624562,55.9014640612822,46.6172422634959,35.609648921383
"90","SSP5",2105,9,"AFR",4.0007866532158,7.53248616275761,12.5386429348436,20.3081201007234,55.6199641484596,46.4055955713813,35.0834507531487
"91","SSP5",2015,10,"LTM",3.66662198810137,7.95646407960055,12.9608007813096,20.5518298682131,54.8642832827754,45.9962753511842,53.0675542943169
"92","SSP5",2025,10,"LTM",3.91462193338619,8.15283908602756,13.1352735323342,20.5358711600545,54.2613942881975,45.2306307134599,52.0378501707696
"93","SSP5",2035,10,"LTM",4.3148407288716,8.82654913073493,13.8483859603921,20.470757944992,52.5394662350094,43.2373839306131,49.1376148666995
"94","SSP5",2045,10,"LTM",4.77419834177651,9.8677125903877,14.6912734043575,20.5419740810512,50.1248415824271,40.5502191887859,45.1556375942911
"95","SSP5",2055,10,"LTM",5.32121107765183,10.5270000386184,15.5205382638573,20.7394784758291,47.8917721440434,38.1414402279976,41.5184993193777
"96","SSP5",2065,10,"LTM",5.82355891165492,11.0550017105983,16.1290444566135,20.902474568637,46.0899203524962,36.1520782958885,38.5593044607711
"97","SSP5",2075,10,"LTM",6.41488484204715,11.6083706853606,16.6205044783104,21.0344323463704,44.3218076479114,34.0959629090953,35.6612465885491
"98","SSP5",2085,10,"LTM",7.11071337120061,12.2284375434086,17.000045338043,21.2039748664458,42.4568288809021,31.867107336976,32.6581886382696
"99","SSP5",2095,10,"LTM",7.89358162717521,12.9561168562363,17.3241930583487,21.419364750154,40.4067437080858,29.3958288222955,29.4163171230637
"100","SSP5",2105,10,"LTM",8.306527999911,13.355769319958,17.487810505083,21.4762015863552,39.3736905886928,28.1019029775843,27.6696425184407
"101","SSP5",2015,11,"OHI",6.17794757994264,11.4672996164522,16.4451329565375,22.9821626788171,42.9274571682506,34.0055528955923,36.1457046901604
"102","SSP5",2025,11,"OHI",6.08401838233206,11.4173414021822,16.4216226310101,23.007373965778,43.0696436186976,34.2245132145307,36.2470369282325
"103","SSP5",2035,11,"OHI",6.14638244619605,11.4219264466306,16.3885096922497,22.9438655484495,43.0993158664742,34.1711223769501,35.702255818325
"104","SSP5",2045,11,"OHI",6.35367152032231,11.4999598997808,16.3631715122071,22.8302140373315,42.9529830303582,33.811550863049,34.7788153116918
"105","SSP5",2055,11,"OHI",6.53586360741761,11.5503038883459,16.3311342125216,22.7369719285188,42.8457263631961,33.5225574206919,34.0715207443965
"106","SSP5",2065,11,"OHI",6.61788956127306,11.546710849046,16.2596945741554,22.6665494167153,42.9091555988102,33.4809482570974,33.6921759893919
"107","SSP5",2075,11,"OHI",6.50176154984839,11.6544499090864,16.1478585589442,22.613610798236,43.082319183885,33.6481104628892,33.5111271279727
"108","SSP5",2085,11,"OHI",6.20568847416487,11.8453127964053,15.9879666910404,22.5696216063403,43.3914104320491,34.0383010902813,33.5060203231394
"109","SSP5",2095,11,"OHI",5.81690479060405,11.9381907067925,15.837612932305,22.5084622804918,43.8988292898066,34.6936482288418,33.7024566575313
"110","SSP5",2105,11,"OHI",5.57485137516193,11.9421798246358,15.7846088177719,22.4659279804653,44.232432001965,35.1355637637743,33.871797799125
"111","SSP5",2015,12,"NOA",4.57392493097301,8.60753361227468,12.9967149776053,22.4625713619134,51.3592551172336,42.970279248864,40.5293839206021
"112","SSP5",2025,12,"NOA",4.69391604268253,8.78281133951141,13.36442292852,22.5577930679637,50.6010566213224,42.2357051542928,39.3993723449597
"113","SSP5",2035,12,"NOA",5.01919172510485,9.09762933022072,13.6637390709788,22.7490890416645,49.4703508320311,41.0215111701185,37.0939343162634
"114","SSP5",2045,12,"NOA",5.38549194649292,9.59904054505077,14.0783779457903,22.8431084948435,48.0939810678225,39.4644184769808,34.1567281303463
"115","SSP5",2055,12,"NOA",5.66718217828454,10.058003488042,14.6278683045436,22.7961791248768,46.850766904253,38.0421380355087,31.4470644991279
"116","SSP5",2065,12,"NOA",5.85686368919476,10.2722672612249,15.092355917287,22.7485218529342,46.0299912793591,37.1290039088151,29.5771884513801
"117","SSP5",2075,12,"NOA",5.98544601573965,10.4022880333695,15.3240822917733,22.8247339051531,45.4634497539643,36.5513813392932,28.2987964139552
"118","SSP5",2085,12,"NOA",6.07283676656513,10.4864062736592,15.4802331686223,22.8843711581509,45.0761526330025,36.1618386469466,27.4205114869364
"119","SSP5",2095,12,"NOA",6.13183750051264,10.5250553023608,15.5801513019636,22.8894277086279,44.873528186535,35.9391015113248,26.8120640120831
"120","SSP5",2105,12,"NOA",6.15491499803654,10.5370794585221,15.6202746557327,22.8675577892737,44.8201730984349,35.8643978126193,26.5738764231364
