"","scenario","decade","Region","RegionCode","s1","s2","s3","s4","s5","gQuints","gRao"
"1","SSP1",2015,1,"USA",3.32,8.685,14.38,22.485,51.175,43.7842970663202,40.567806
"2","SSP1",2025,1,"USA",2.67661190750848,8.15200302630623,14.0911816708205,22.5436914010732,52.5834414129049,45.660710648182,42.30719
"3","SSP1",2035,1,"USA",2.39368752420796,7.84175060368166,13.9075642881831,22.5402982500592,53.364629380541,46.6338209314797,43.209263
"4","SSP1",2045,1,"USA",2.33585046323515,7.77108736600916,13.8646262646866,22.5368181477034,53.5397668804799,46.8468690902685,43.406761
"5","SSP1",2055,1,"USA",2.35979619217643,7.80066789843565,13.8826456166785,22.5383838794281,53.4665641827845,46.7580299186409,43.324406
"6","SSP1",2065,1,"USA",2.37463093916987,7.81876222454425,13.8936363200277,22.5392648615367,53.4217072937551,46.7034437199944,43.273804
"7","SSP1",2075,1,"USA",2.38270284460941,7.82853438490507,13.8995618662779,22.5397159903387,53.3974561582345,46.6738852495256,43.246403
"8","SSP1",2085,1,"USA",2.36389354945782,7.80568309734643,13.8856943409912,22.5386339599097,53.4541372833684,46.7429189910016,43.310398
"9","SSP1",2095,1,"USA",2.30682751778315,7.73460483156869,13.8423161609662,22.5346779388006,53.6298346588398,46.9557735791583,43.507717
"10","SSP1",2105,1,"USA",2.26389354182991,7.67933418353774,13.8083413603124,22.531010924449,53.7658493705479,47.119415718128,43.659416
"11","SSP1",2015,2,"EUR",7.32377037335337,12.3065016827597,17.2948191752861,23.3892975766614,39.6856111919395,30.3225910124296,30.6674345538034
"12","SSP1",2025,2,"EUR",7.21201824419566,12.2682514624129,17.2506951289304,23.4229712272723,39.8460639371888,30.5691244603383,30.9839421106832
"13","SSP1",2035,2,"EUR",7.24625535287927,12.3078540018043,17.2519044786961,23.4152272892161,39.7787588774043,30.4689521345847,30.860179518891
"14","SSP1",2045,2,"EUR",7.46140097848783,12.4401693774858,17.3034839811427,23.3552063222772,39.4397393406065,29.9486854676115,30.1940024861581
"15","SSP1",2055,2,"EUR",7.75103912594201,12.644074862797,17.3814064287449,23.2713973077527,38.9520822747633,29.2117634970393,29.2550442772719
"16","SSP1",2065,2,"EUR",8.02927276266319,12.86192736377,17.4747368190757,23.1770441130466,38.4570189414444,28.4682436427357,28.3025520336129
"17","SSP1",2075,2,"EUR",8.35472212575388,13.0934274835952,17.6010430816914,23.0503438823663,37.9004634265933,27.6193596001799,27.1913118083695
"18","SSP1",2085,2,"EUR",8.70187637361677,13.329347264162,17.7407397175721,22.9080615631637,37.3199750814854,26.7259646858957,26.0055550529675
"19","SSP1",2095,2,"EUR",9.0357050306694,13.5704660966719,17.8809924257784,22.7645471514367,36.7482892954436,25.8476998337253,24.8303982644146
"20","SSP1",2105,2,"EUR",9.2006410476307,13.6948042125498,17.9489486098765,22.6922283384996,36.4633777914433,25.40915904543,24.2384193035794
"21","SSP1",2015,3,"JPN",6.04,11.47,16.59,23.81,42.09,33.776,31.9961075766
"22","SSP1",2025,3,"JPN",5.85851883143031,11.3555543257372,16.5431352026356,23.8584347985742,42.3843568416227,34.2218225972887,32.4184366796
"23","SSP1",2035,3,"JPN",5.79685886314514,11.3150072072404,16.5260267276699,23.8743784732755,42.4877287286691,34.3764443988332,32.5649103827
"24","SSP1",2045,3,"JPN",5.87140707719618,11.3639209153738,16.5466337965057,23.8550687577894,42.3629694531349,34.1897090377173,32.3880154069
"25","SSP1",2055,3,"JPN",6.02914317211805,11.4633536538601,16.587339110676,23.8129592275141,42.1072048358317,33.8022915604325,32.0210136518
"26","SSP1",2065,3,"JPN",6.28084875278941,11.6171661791758,16.6488319661183,23.7442669234866,41.7088861784299,33.1932702382367,31.4440859001
"27","SSP1",2075,3,"JPN",6.59712126766059,11.8104186542367,16.7260876448942,23.6579489950009,41.2084234382076,32.4280538727432,30.7191941086
"28","SSP1",2085,3,"JPN",6.93511377001163,12.016942726232,16.8086488506977,23.5657031902762,40.6735914627825,31.6102863398343,29.9445204363
"29","SSP1",2095,3,"JPN",7.29309590271769,12.2356810924199,16.8960929103343,23.4680017629402,40.1071283315878,30.7441542113042,29.1240308354
"30","SSP1",2105,3,"JPN",7.46342015561993,12.3397545793294,16.9376979033427,23.4215164188458,39.8376109428622,30.3320573656004,28.7336502395
"31","SSP1",2015,4,"RUS",6.86,11.755,16.4475,23.0075,41.93,32.557,41.1236997143
"32","SSP1",2025,4,"RUS",6.69813859732971,11.6509254742665,16.4019215714943,23.0436976818436,42.205316675066,32.9628513452198,41.6363424286
"33","SSP1",2035,4,"RUS",6.6416837192457,11.6134189083681,16.3851506267319,23.0559146272574,42.3038321183969,33.1067170068767,41.8180633571
"34","SSP1",2045,4,"RUS",6.69639618929175,11.6497773687656,16.4014108266643,23.0440779516115,42.2083376636669,32.9672734126384,41.6419280714
"35","SSP1",2055,4,"RUS",6.75855706879741,11.6903669180335,16.4193643035225,23.0303867539876,42.1013249556591,32.810222243871,41.4435521429
"36","SSP1",2065,4,"RUS",6.74799027957951,11.68352042311,16.4163510115607,23.0327321858254,42.1194060999243,32.836817361362,41.4771452143
"37","SSP1",2075,4,"RUS",6.7288050288178,11.6710341143787,16.4108397021348,23.0369717544907,42.152349400178,32.885210553133,41.5382720714
"38","SSP1",2085,4,"RUS",6.70482756510535,11.6553273840892,16.4038782426988,23.0422359693859,42.1937308387208,32.945886053011,41.6149130714
"39","SSP1",2095,4,"RUS",6.65830075363471,11.6245247902546,16.3901348988958,23.0523410390526,42.2746985181623,33.0642447111413,41.7644153571
"40","SSP1",2105,4,"RUS",6.62754440377145,11.6039252433349,16.3808778682013,23.0589405680677,42.3287119166246,33.1429401401757,41.8638178571
"41","SSP1",2015,5,"NRE",5.01136848338776,9.22257173413184,14.265008469471,23.6908294097781,47.8102219032313,40.0263858061333,29.9845651817694
"42","SSP1",2025,5,"NRE",4.96323890570041,9.19622090910179,14.1814482766089,23.6467748487121,48.0123170598768,40.2194840991852,30.3565384501239
"43","SSP1",2035,5,"NRE",4.95506287604209,9.19804650033643,14.1421638748495,23.6241454380978,48.0805813106742,40.2708543228103,30.4421873658332
"44","SSP1",2045,5,"NRE",4.99966543808382,9.2372636895987,14.1778952815423,23.6381926813379,47.9469829094373,40.1182255737785,30.1098257873411
"45","SSP1",2055,5,"NRE",5.06840631931155,9.2912936152358,14.2213213437981,23.6628450495431,47.7561336721114,39.8988024559628,29.6208333478749
"46","SSP1",2065,5,"NRE",5.13418128270897,9.33688500467037,14.2370749748574,23.6804449321607,47.6114138056025,39.7192099893109,29.1903993263607
"47","SSP1",2075,5,"NRE",5.21347037275155,9.38804634234836,14.263973323721,23.707088437953,47.4274215232261,39.4987777586215,28.6608892939722
"48","SSP1",2085,5,"NRE",5.2988824242961,9.44406339149723,14.2925369946953,23.737556339896,47.2269608496154,39.259859919615,28.0844775388741
"49","SSP1",2095,5,"NRE",5.38164237565573,9.49960965129965,14.3159121979476,23.7604742016406,47.0423615734565,39.032921178377,27.5119830171343
"50","SSP1",2105,5,"NRE",5.42265969421695,9.52988585375976,14.3259746748304,23.7723478552762,46.9491319219167,38.9181625827663,27.2174367769925
"51","SSP1",2015,6,"CHN",5.28333333333333,11.3366666666667,16.64,23.7266666666667,43.01,35.1385046168206,46.056538
"52","SSP1",2025,6,"CHN",6.04381209822299,11.784341482057,16.8136268618366,23.5340924290344,41.8209660443866,33.3226768936836,43.676582
"53","SSP1",2035,6,"CHN",7.1513500714419,12.4363213670844,17.0664917037403,23.253633209542,40.089293421707,30.6781722214881,40.210487
"54","SSP1",2045,6,"CHN",8.49685807220971,13.2283882513416,17.3736880944026,22.9129134032321,37.9855467106538,27.4654765757587,35.999653
"55","SSP1",2055,6,"CHN",10.0427856489488,14.1384371238093,17.7266427936898,22.5214418220782,35.5684372967851,23.7742593819406,31.161596
"56","SSP1",2065,6,"CHN",11.7557157750891,15.1467962173175,18.1177262743578,22.087680580623,32.8902138175673,19.6843197515059,25.8008962415
"57","SSP1",2075,6,"CHN",13.0542664954887,15.9112205258834,18.4142017276223,21.758851655276,30.8598863831577,16.5838092604644,21.7370173786
"58","SSP1",2085,6,"CHN",13.8642324996417,16.3880272404459,18.5991271482761,21.5537458811779,29.5934774756452,14.6498870346058,19.2021886097
"59","SSP1",2095,6,"CHN",14.369445671247,16.6854335899368,18.7144736662779,21.425811945537,28.8035598032575,13.4436140974511,17.6210989402
